Thermal Cycle Test,Logger Rev-1.0
Operator,11333
11333
Unit,OCU
Product Number,1F67700-1
Serial Number,0034
Date,20161013_1240
Position,1
Units in Chamber,*0034
*Thermocouples are placed on this unit
Comments,

Timestamp,Hours since start,TC1(°C),TC2(°C),TC3(°C),TC4(°C),Air(°C)
7:09:20.412 AM 10/14/2016,18.477778,64.724343,64.693594,63.321463,62.646173,23.918971
7:09:40.414 AM 10/14/2016,18.483334,64.763402,64.695132,61.392405,61.631529,23.645850
7:10:00.414 AM 10/14/2016,18.488889,64.749138,64.710987,62.927780,62.295986,23.383998
7:10:20.413 AM 10/14/2016,18.494445,64.753420,64.679857,62.272406,61.763977,23.559982
7:10:40.413 AM 10/14/2016,18.500000,64.743584,64.671457,62.233001,61.847884,23.748601
7:11:00.413 AM 10/14/2016,18.505556,64.700938,64.661906,60.769125,61.141235,23.828094
7:11:20.411 AM 10/14/2016,18.511111,64.711894,64.617079,61.610794,61.284401,23.709807
7:11:40.414 AM 10/14/2016,18.516667,64.726479,64.651586,62.937566,62.243506,23.787246
7:12:00.414 AM 10/14/2016,18.522223,64.737955,64.661690,63.236822,62.446807,23.870349
7:12:20.412 AM 10/14/2016,18.527778,64.738349,64.672130,63.285706,62.538853,23.590745
7:12:40.414 AM 10/14/2016,18.533334,64.729883,64.670319,62.635818,62.169079,23.210353
7:13:00.414 AM 10/14/2016,18.538890,64.738968,64.652085,62.222096,61.868992,23.297815
7:13:20.412 AM 10/14/2016,18.544445,64.727734,64.663057,63.067969,62.429001,23.473123
7:13:40.412 AM 10/14/2016,18.550000,64.728536,64.672496,63.230633,62.490805,23.472139
7:14:00.413 AM 10/14/2016,18.555556,64.730035,64.677715,63.226282,62.554638,23.544287
7:14:20.413 AM 10/14/2016,18.561111,64.740734,64.684876,63.070050,62.689794,23.724531
7:14:40.415 AM 10/14/2016,18.566668,64.716028,64.655635,62.531753,62.071851,23.776540
7:15:00.413 AM 10/14/2016,18.572223,64.677730,64.582819,60.471594,60.689063,23.861694
7:15:20.413 AM 10/14/2016,18.577778,64.651348,64.574773,61.732258,61.392182,23.843863
7:15:40.413 AM 10/14/2016,18.583334,64.685934,64.597708,63.364338,62.436374,23.912065
7:16:00.413 AM 10/14/2016,18.588889,64.591227,64.503077,59.654924,60.006672,23.849102
7:16:20.414 AM 10/14/2016,18.594445,64.651812,64.579341,64.245982,62.750158,23.849171
7:16:40.414 AM 10/14/2016,18.600001,64.691830,64.619410,64.434184,63.112615,23.935995
7:17:00.414 AM 10/14/2016,18.605556,64.696032,64.645036,64.118649,63.077456,23.979565
7:17:20.412 AM 10/14/2016,18.611111,64.667177,64.607887,62.440181,61.988189,24.068770
7:17:40.412 AM 10/14/2016,18.616667,64.670869,64.638391,63.687078,62.712382,24.072940
7:18:00.412 AM 10/14/2016,18.622222,64.707880,64.665706,64.273533,63.149751,23.968344
7:18:20.412 AM 10/14/2016,18.627778,64.672837,64.635325,61.758246,61.653402,23.994025
7:18:40.413 AM 10/14/2016,18.633334,64.671993,64.619476,61.251510,61.544953,23.995268
7:19:00.413 AM 10/14/2016,18.638889,64.647813,64.577468,61.843107,61.447228,24.026605
7:19:20.413 AM 10/14/2016,18.644445,64.666797,64.614884,63.479803,62.551495,23.956420
7:19:40.414 AM 10/14/2016,18.650001,64.698891,64.641047,63.706094,62.815185,23.868329
7:20:00.414 AM 10/14/2016,18.655556,64.714847,64.652185,63.688060,62.840810,23.913647
7:20:20.412 AM 10/14/2016,18.661111,64.698148,64.648962,63.024622,62.457010,23.804743
7:20:40.412 AM 10/14/2016,18.666667,64.676293,64.654020,62.985731,62.416939,23.501528
7:21:00.413 AM 10/14/2016,18.672222,64.640204,64.603855,61.402728,61.404515,23.503020
7:21:20.414 AM 10/14/2016,18.677778,64.693439,64.641643,63.478431,62.615111,23.441762
7:21:40.412 AM 10/14/2016,18.683333,64.690026,64.668832,63.790246,62.935907,23.595023
7:22:00.413 AM 10/14/2016,18.688889,64.701732,64.683799,64.162938,63.163417,23.631332
7:22:20.414 AM 10/14/2016,18.694445,64.756771,64.720633,64.138970,63.272311,23.585543
7:22:40.413 AM 10/14/2016,18.700000,64.737295,64.664859,60.830902,61.335174,23.797764
7:23:00.413 AM 10/14/2016,18.705556,64.666505,64.600744,59.969969,60.453168,23.794528
7:23:20.414 AM 10/14/2016,18.711112,64.731639,64.643502,60.847818,61.161950,23.952010
7:23:40.414 AM 10/14/2016,18.716667,64.682128,64.623074,59.096619,59.926330,23.997461
7:24:00.413 AM 10/14/2016,18.722223,64.743928,64.664623,62.697533,61.875327,23.848010
7:24:20.412 AM 10/14/2016,18.727778,64.770921,64.694530,63.550214,62.568133,23.825488
7:24:40.414 AM 10/14/2016,18.733334,64.767004,64.691638,63.760711,62.666807,23.869187
7:25:00.413 AM 10/14/2016,18.738889,64.720378,64.637079,60.605708,60.811920,23.878835
7:25:20.413 AM 10/14/2016,18.744445,64.711720,64.648272,62.092922,61.642652,23.912140
7:25:40.413 AM 10/14/2016,18.750000,64.716150,64.667337,63.077540,62.256134,23.927013
7:26:00.416 AM 10/14/2016,18.755557,64.748029,64.669245,63.220548,62.419011,23.867293
7:26:20.414 AM 10/14/2016,18.761112,64.734527,64.665872,63.129846,62.538103,23.815748
7:26:40.413 AM 10/14/2016,18.766667,64.724533,64.644042,62.168575,61.829988,23.752734
7:27:00.413 AM 10/14/2016,18.772223,64.740823,64.651647,62.746348,62.194166,23.789156
7:27:20.412 AM 10/14/2016,18.777778,64.746904,64.665340,63.151542,62.424366,23.723345
7:27:40.412 AM 10/14/2016,18.783333,64.730730,64.670577,63.168054,62.511086,23.884884
7:28:00.414 AM 10/14/2016,18.788889,64.726975,64.663175,62.491638,62.091410,24.079157
7:28:20.413 AM 10/14/2016,18.794445,64.742383,64.673046,63.122168,62.498790,23.904716
7:28:40.413 AM 10/14/2016,18.800000,64.700130,64.622640,61.056468,61.249751,23.937983
7:29:00.412 AM 10/14/2016,18.805556,64.702792,64.645196,62.219782,61.832728,23.947302
7:29:20.412 AM 10/14/2016,18.811111,64.723438,64.645067,62.806391,62.323438,24.012513
7:29:40.412 AM 10/14/2016,18.816667,64.746594,64.637403,62.773754,62.282077,24.062024
7:30:00.412 AM 10/14/2016,18.822222,64.727886,64.628337,62.619962,62.188839,24.092255
7:30:20.414 AM 10/14/2016,18.827778,64.715253,64.601805,61.317701,61.366722,24.112973
7:30:40.414 AM 10/14/2016,18.833334,64.697462,64.597238,62.203400,61.839822,24.139966
7:31:00.414 AM 10/14/2016,18.838889,64.699949,64.617118,63.172193,62.477959,23.970727
7:31:20.412 AM 10/14/2016,18.844445,64.726322,64.629550,63.252400,62.542329,24.051638
7:31:40.414 AM 10/14/2016,18.850001,64.686816,64.625270,62.542949,62.131906,24.024655
7:32:00.413 AM 10/14/2016,18.855556,64.692664,64.603205,61.315068,61.641826,24.084161
7:32:20.414 AM 10/14/2016,18.861112,64.652364,64.567735,61.467613,61.303101,24.203807
7:32:40.423 AM 10/14/2016,18.866670,64.645741,64.570748,62.847587,62.227641,24.082661
7:33:00.413 AM 10/14/2016,18.872222,64.651091,64.595229,63.586057,62.682642,23.741846
7:33:20.414 AM 10/14/2016,18.877778,64.674364,64.597987,63.335758,62.683668,23.658812
7:33:40.413 AM 10/14/2016,18.883334,64.666833,64.581924,62.266117,61.983062,23.736438
7:34:00.413 AM 10/14/2016,18.888889,64.667687,64.583875,63.071496,62.431475,23.842998
7:34:20.413 AM 10/14/2016,18.894445,64.672331,64.606830,63.118878,62.475710,23.741931
7:34:40.413 AM 10/14/2016,18.900000,64.630546,64.589668,62.337346,62.012605,23.808253
7:35:00.413 AM 10/14/2016,18.905556,64.642940,64.580804,62.266151,62.034499,23.973837
7:35:20.413 AM 10/14/2016,18.911111,64.648528,64.581638,62.516535,62.100762,24.044959
7:35:40.414 AM 10/14/2016,18.916667,64.656951,64.593372,63.388361,62.632608,24.104865
7:36:00.414 AM 10/14/2016,18.922223,64.684335,64.615598,63.780630,62.928425,24.104953
7:36:20.413 AM 10/14/2016,18.927778,64.624436,64.588534,62.182912,61.955272,24.144776
7:36:40.413 AM 10/14/2016,18.933334,64.625317,64.585633,62.067198,62.008829,24.125405
7:37:00.413 AM 10/14/2016,18.938889,64.634743,64.562231,62.419335,62.017290,24.021609
7:37:20.413 AM 10/14/2016,18.944445,64.635473,64.600555,63.099015,62.485871,24.094705
7:37:40.413 AM 10/14/2016,18.950000,64.660491,64.610915,63.403152,62.715058,24.106786
7:38:00.412 AM 10/14/2016,18.955556,64.660526,64.621591,63.400388,62.844304,24.109899
7:38:20.414 AM 10/14/2016,18.961112,64.646127,64.594078,60.886111,61.264433,24.176689
7:38:40.414 AM 10/14/2016,18.966667,64.651470,64.593656,61.882665,61.731157,24.179181
7:39:00.412 AM 10/14/2016,18.972222,64.682106,64.619186,63.303268,62.569713,24.212945
7:39:20.413 AM 10/14/2016,18.977778,64.752419,64.674392,64.709824,63.359511,24.128159
7:39:40.414 AM 10/14/2016,18.983334,64.814747,64.740797,64.482370,63.531842,23.977692
7:40:00.414 AM 10/14/2016,18.988889,64.840866,64.799348,64.811875,63.741204,23.497459
7:40:20.413 AM 10/14/2016,18.994445,64.761000,64.729889,61.109085,61.335663,23.512458
7:40:40.412 AM 10/14/2016,19.000000,64.714541,64.661117,59.663636,60.352462,23.685258
7:41:00.414 AM 10/14/2016,19.005556,64.706180,64.673339,61.226352,61.148970,23.629519
7:41:20.413 AM 10/14/2016,19.011112,64.710339,64.645106,61.525385,61.251254,23.631327
7:41:40.414 AM 10/14/2016,19.016667,64.686829,64.599273,60.337211,60.662733,23.816533
7:42:00.413 AM 10/14/2016,19.022222,64.690557,64.617401,61.919609,61.439912,23.965913
7:42:20.412 AM 10/14/2016,19.027778,64.702897,64.635145,63.033470,62.245687,23.945886
7:42:40.414 AM 10/14/2016,19.033334,64.669273,64.587815,61.527694,61.147306,24.046893
7:43:00.414 AM 10/14/2016,19.038890,64.698349,64.644338,63.527658,62.460984,24.008208
7:43:20.412 AM 10/14/2016,19.044445,64.710916,64.648780,63.730614,62.687651,24.054964
7:43:40.414 AM 10/14/2016,19.050001,64.749235,64.653430,63.261867,62.526524,24.024879
7:44:00.412 AM 10/14/2016,19.055555,64.730099,64.685507,63.561037,62.648524,24.002994
7:44:20.413 AM 10/14/2016,19.061111,64.693729,64.650890,61.645479,61.528658,23.972899
7:44:40.413 AM 10/14/2016,19.066667,64.718199,64.629479,61.960185,61.662858,23.565247
7:45:00.412 AM 10/14/2016,19.072222,64.710992,64.641387,62.668869,62.136070,23.591642
7:45:20.414 AM 10/14/2016,19.077778,64.719481,64.667904,63.537504,62.667050,23.602455
7:45:40.413 AM 10/14/2016,19.083334,64.702342,64.650770,61.676763,61.538665,23.762207
7:46:00.413 AM 10/14/2016,19.088889,64.735849,64.657441,63.160429,62.380652,23.944117
7:46:20.414 AM 10/14/2016,19.094445,64.713278,64.663712,62.243225,62.162682,23.826825
7:46:40.413 AM 10/14/2016,19.100000,64.667009,64.617701,61.991601,61.499205,23.978340
7:47:00.428 AM 10/14/2016,19.105560,64.713123,64.666679,63.656663,62.718445,23.989716
7:47:20.416 AM 10/14/2016,19.111112,64.737123,64.700030,64.042551,62.964482,24.074074
7:47:40.412 AM 10/14/2016,19.116667,64.744573,64.702986,63.805566,62.905649,24.150087
7:48:00.414 AM 10/14/2016,19.122223,64.768509,64.711563,62.854605,62.559249,24.107844
7:48:20.412 AM 10/14/2016,19.127778,64.769871,64.708552,62.991713,62.556064,24.116170
7:48:40.414 AM 10/14/2016,19.133334,64.694977,64.639235,61.184015,61.201974,24.115995
7:49:00.413 AM 10/14/2016,19.138889,64.694539,64.640024,62.100450,61.668727,24.187808
7:49:20.413 AM 10/14/2016,19.144445,64.699529,64.651425,62.349036,62.023540,24.205894
7:49:40.414 AM 10/14/2016,19.150001,64.733420,64.651424,62.858574,62.183727,24.152876
7:50:00.413 AM 10/14/2016,19.155556,64.668081,64.590339,61.078707,60.908561,24.068272
7:50:20.413 AM 10/14/2016,19.161112,64.701295,64.613404,62.962685,62.160469,24.058330
7:50:40.412 AM 10/14/2016,19.166667,64.698420,64.634063,63.722808,62.694545,24.136114
7:51:00.414 AM 10/14/2016,19.172223,64.732124,64.660618,63.987974,62.902665,24.122078
7:51:20.413 AM 10/14/2016,19.177778,64.689922,64.630779,62.349270,61.967107,24.107424
7:51:40.413 AM 10/14/2016,19.183334,64.667620,64.569794,60.457404,60.730768,24.007147
7:52:00.412 AM 10/14/2016,19.188889,64.662345,64.592382,62.201748,61.710127,23.545105
7:52:20.416 AM 10/14/2016,19.194446,64.663482,64.590800,62.933778,62.227515,23.679499
7:52:40.414 AM 10/14/2016,19.200001,64.695235,64.596289,62.913038,62.334533,23.807946
7:53:00.411 AM 10/14/2016,19.205555,64.689352,64.594395,62.539916,62.063702,23.885730
7:53:20.414 AM 10/14/2016,19.211112,64.673596,64.612682,63.000620,62.289717,23.910142
7:53:40.414 AM 10/14/2016,19.216667,64.697894,64.617523,63.349989,62.573375,23.935424
7:54:00.413 AM 10/14/2016,19.222223,64.720408,64.620330,62.871646,62.427267,24.015377
7:54:20.413 AM 10/14/2016,19.227778,64.694561,64.614844,62.715804,62.218677,24.044434
7:54:40.413 AM 10/14/2016,19.233334,64.707738,64.631407,63.595163,62.760101,24.041011
7:55:00.412 AM 10/14/2016,19.238889,64.741099,64.674182,63.410579,62.876379,24.071869
7:55:20.416 AM 10/14/2016,19.244446,64.673443,64.601625,61.151020,61.174352,24.052936
7:55:40.413 AM 10/14/2016,19.250000,64.699767,64.606723,62.615889,62.116527,24.059114
7:56:00.413 AM 10/14/2016,19.255556,64.701007,64.641404,63.547336,62.633818,23.977763
7:56:20.413 AM 10/14/2016,19.261111,64.726248,64.651676,63.668895,62.810453,23.797068
7:56:40.413 AM 10/14/2016,19.266667,64.667216,64.590941,60.712874,60.975005,24.049448
7:57:00.413 AM 10/14/2016,19.272223,64.590422,64.498147,58.611667,59.534808,24.046779
7:57:20.416 AM 10/14/2016,19.277779,64.635313,64.560279,63.493447,62.295091,24.055750
7:57:40.412 AM 10/14/2016,19.283333,64.678362,64.599118,64.232816,62.958017,24.037955
7:58:00.414 AM 10/14/2016,19.288889,64.657868,64.627995,64.148520,63.036130,23.686173
7:58:20.413 AM 10/14/2016,19.294445,64.637246,64.586931,61.041540,61.342299,23.443883
7:58:40.415 AM 10/14/2016,19.300001,64.619515,64.577249,62.125689,61.685534,23.619039
7:59:00.412 AM 10/14/2016,19.305556,64.628868,64.573704,62.520432,62.082300,23.712927
7:59:20.414 AM 10/14/2016,19.311112,64.596966,64.545658,61.995784,61.549361,23.724749
7:59:40.411 AM 10/14/2016,19.316667,64.648666,64.577791,63.629593,62.616644,23.758003
8:00:00.413 AM 10/14/2016,19.322223,64.665191,64.625092,63.980164,62.955631,23.883563
8:00:20.413 AM 10/14/2016,19.327778,64.687551,64.627590,64.185473,63.179176,23.993530
8:00:40.413 AM 10/14/2016,19.333334,64.678907,64.641693,62.666743,62.191683,24.081281
8:01:00.413 AM 10/14/2016,19.338889,64.608078,64.574327,61.201222,61.182571,24.060012
8:01:20.412 AM 10/14/2016,19.344444,64.649700,64.621687,63.015790,62.306472,24.046148
8:01:40.414 AM 10/14/2016,19.350001,64.705812,64.664770,63.815003,62.850807,24.054749
8:02:00.411 AM 10/14/2016,19.355555,64.764445,64.718581,64.300006,63.233901,24.090192
8:02:20.413 AM 10/14/2016,19.361112,64.731890,64.676351,61.747643,61.753092,24.163531
8:02:40.413 AM 10/14/2016,19.366667,64.743733,64.662075,60.620480,61.317129,24.207433
8:03:00.413 AM 10/14/2016,19.372222,64.740998,64.646647,61.959448,61.519731,24.048611
8:03:20.412 AM 10/14/2016,19.377778,64.772982,64.691981,63.904903,62.825608,23.973755
8:03:40.414 AM 10/14/2016,19.383334,64.786612,64.747353,64.337900,63.166387,24.002967
8:04:00.414 AM 10/14/2016,19.388890,64.796273,64.760252,63.821993,62.965639,23.641540
8:04:20.411 AM 10/14/2016,19.394444,64.746202,64.701619,60.899693,61.156904,23.614129
8:04:40.411 AM 10/14/2016,19.400000,64.766900,64.723537,62.590557,62.083662,23.862173
8:05:00.414 AM 10/14/2016,19.405556,64.765989,64.696235,62.237910,61.802687,23.991916
8:05:20.414 AM 10/14/2016,19.411112,64.799014,64.740094,63.558127,62.677686,23.921731
8:05:40.414 AM 10/14/2016,19.416667,64.811658,64.740780,63.941432,62.927438,23.943416
8:06:00.413 AM 10/14/2016,19.422223,64.818188,64.791682,64.484712,63.446429,24.057227
8:06:20.413 AM 10/14/2016,19.427778,64.872624,64.827123,64.379959,63.565344,24.021351
8:06:40.412 AM 10/14/2016,19.433333,64.736214,64.680565,59.440929,60.092986,24.091276
8:07:00.413 AM 10/14/2016,19.438889,64.753506,64.709232,62.313774,61.853188,23.930524
8:07:20.414 AM 10/14/2016,19.444445,64.784165,64.724395,63.117668,62.413390,23.729743
8:07:40.414 AM 10/14/2016,19.450001,64.789932,64.750823,63.503907,62.766434,23.690897
8:08:00.414 AM 10/14/2016,19.455556,64.770712,64.725776,62.370530,62.009762,23.831709
8:08:20.413 AM 10/14/2016,19.461111,64.740479,64.708373,61.265030,61.409043,23.852580
8:08:40.413 AM 10/14/2016,19.466667,64.730878,64.652862,61.622471,61.319534,23.919848
8:09:00.412 AM 10/14/2016,19.472222,64.745008,64.690374,62.556207,62.010660,23.816772
8:09:20.413 AM 10/14/2016,19.477778,64.793855,64.723278,63.959943,62.851879,23.823220
8:09:40.413 AM 10/14/2016,19.483334,64.791817,64.745250,63.582882,62.793701,23.998964
8:10:00.413 AM 10/14/2016,19.488889,64.783864,64.708339,62.470309,62.051816,24.047561
8:10:20.413 AM 10/14/2016,19.494445,64.765675,64.673866,61.615824,61.441493,24.138104
8:10:40.412 AM 10/14/2016,19.500000,64.712160,64.610296,59.705672,60.155899,24.103447
8:11:00.414 AM 10/14/2016,19.505556,64.735774,64.616560,62.386604,61.733887,24.194610
8:11:20.412 AM 10/14/2016,19.511111,64.748849,64.639808,62.823761,62.148554,24.155769
8:11:40.412 AM 10/14/2016,19.516667,64.745598,64.650397,62.694379,62.148216,23.845856
8:12:00.412 AM 10/14/2016,19.522222,64.744473,64.642733,62.611536,62.109932,23.610398
8:12:20.412 AM 10/14/2016,19.527778,64.717559,64.608692,61.553535,61.463107,23.781154
8:12:40.414 AM 10/14/2016,19.533334,64.721886,64.610682,62.558652,62.017096,23.816418
8:13:00.414 AM 10/14/2016,19.538890,64.716347,64.622910,63.072673,62.395823,23.701780
8:13:20.414 AM 10/14/2016,19.544445,64.717098,64.641367,63.145251,62.512784,23.833303
8:13:40.412 AM 10/14/2016,19.550000,64.716412,64.632581,62.832022,62.335188,23.962886
8:14:00.413 AM 10/14/2016,19.555556,64.717379,64.640664,62.974388,62.431446,24.002573
8:14:20.413 AM 10/14/2016,19.561111,64.727651,64.643031,62.940276,62.421973,23.983218
8:14:40.413 AM 10/14/2016,19.566667,64.757233,64.635230,62.804887,62.347119,23.909614
8:15:00.414 AM 10/14/2016,19.572223,64.738881,64.662135,63.314133,62.708880,23.773949
8:15:20.414 AM 10/14/2016,19.577778,64.738786,64.652197,63.199864,62.663685,23.850011
8:15:40.413 AM 10/14/2016,19.583334,64.775451,64.684290,63.665558,62.923115,24.022349
8:16:00.413 AM 10/14/2016,19.588889,64.761658,64.715491,63.740585,63.053990,24.013086
8:16:20.413 AM 10/14/2016,19.594445,64.793100,64.715944,63.394458,62.829547,24.027148
8:16:40.413 AM 10/14/2016,19.600000,64.749236,64.664826,60.724333,61.136644,24.023889
8:17:00.412 AM 10/14/2016,19.605556,64.762902,64.667717,62.711684,62.123866,24.057698
8:17:20.414 AM 10/14/2016,19.611112,64.786090,64.699010,63.935690,63.062281,24.047490
8:17:40.414 AM 10/14/2016,19.616667,64.811015,64.736973,64.070891,63.223287,24.133825
8:18:00.414 AM 10/14/2016,19.622223,64.810333,64.722743,62.448189,62.463657,23.960322
8:18:20.412 AM 10/14/2016,19.627778,64.775137,64.666905,61.883822,61.704055,23.575067
8:18:40.412 AM 10/14/2016,19.633333,64.791530,64.699782,63.338943,62.695134,23.666063
8:19:00.412 AM 10/14/2016,19.638889,64.778860,64.716060,63.330109,62.732616,23.794152
8:19:20.414 AM 10/14/2016,19.644445,64.786652,64.745603,63.602100,63.010833,23.933189
8:19:40.414 AM 10/14/2016,19.650001,64.763745,64.719307,62.382567,62.144481,24.027205
8:20:00.413 AM 10/14/2016,19.655556,64.743536,64.660112,61.281946,61.256924,23.947234
8:20:20.413 AM 10/14/2016,19.661111,64.779763,64.694030,63.369303,62.559425,23.897585
8:20:40.413 AM 10/14/2016,19.666667,64.804728,64.733846,64.134757,63.051942,23.941386
8:21:00.414 AM 10/14/2016,19.672223,64.800644,64.746538,63.888259,63.054130,24.029339
8:21:20.414 AM 10/14/2016,19.677778,64.770885,64.704940,61.347371,61.663357,24.192271
8:21:40.414 AM 10/14/2016,19.683334,64.752474,64.689163,61.421280,61.589104,24.143037
8:22:00.413 AM 10/14/2016,19.688889,64.730969,64.660689,61.485438,61.330811,24.172675
8:22:20.413 AM 10/14/2016,19.694445,64.749873,64.691899,63.013686,62.346766,24.261556
8:22:40.413 AM 10/14/2016,19.700000,64.784576,64.695957,63.095861,62.480914,24.259233
8:23:00.412 AM 10/14/2016,19.705556,64.783852,64.670233,62.271596,61.960212,24.311379
8:23:20.415 AM 10/14/2016,19.711112,64.747987,64.690780,62.679078,62.154396,24.263672
8:23:40.414 AM 10/14/2016,19.716667,64.762793,64.699630,63.249304,62.610337,24.337427
8:24:00.414 AM 10/14/2016,19.722223,64.754024,64.712456,63.425965,62.641281,24.381037
8:24:20.414 AM 10/14/2016,19.727778,64.730932,64.649621,60.746001,61.196822,24.231884
8:24:40.413 AM 10/14/2016,19.733334,64.686339,64.609186,60.685347,60.811138,24.156186
8:25:00.419 AM 10/14/2016,19.738891,64.702477,64.621010,62.528353,61.936556,24.092059
8:25:20.413 AM 10/14/2016,19.744445,64.702430,64.621691,62.916262,62.202136,24.154272
8:25:40.414 AM 10/14/2016,19.750000,64.727110,64.642963,63.293085,62.488856,24.158980
8:26:00.414 AM 10/14/2016,19.755556,64.737064,64.629007,62.469850,62.064336,24.227303
8:26:20.413 AM 10/14/2016,19.761111,64.702062,64.629298,62.635476,61.975933,24.133312
8:26:40.414 AM 10/14/2016,19.766667,64.735256,64.662905,63.808991,62.751529,24.201518
8:27:00.415 AM 10/14/2016,19.772223,64.678251,64.595481,60.768766,60.908366,24.257994
8:27:20.413 AM 10/14/2016,19.777778,64.702568,64.602208,62.226212,61.776209,24.300019
8:27:40.414 AM 10/14/2016,19.783334,64.701899,64.610410,62.652764,62.117098,24.362794
8:28:00.414 AM 10/14/2016,19.788889,64.658063,64.571937,61.309402,61.170083,24.325588
8:28:20.414 AM 10/14/2016,19.794445,64.672522,64.561222,62.160137,61.737521,24.284316
8:28:40.412 AM 10/14/2016,19.800000,64.644596,64.551074,62.409392,61.949159,24.287464
8:29:00.414 AM 10/14/2016,19.805556,64.654599,64.572468,62.900775,62.240110,24.237082
8:29:20.412 AM 10/14/2016,19.811111,64.683636,64.569218,62.749161,62.183320,24.343793
8:29:40.412 AM 10/14/2016,19.816667,64.676354,64.569385,62.459708,62.041101,24.367299
8:30:00.413 AM 10/14/2016,19.822223,64.677454,64.578883,62.930757,62.341079,24.403080
8:30:20.414 AM 10/14/2016,19.827778,64.651629,64.545743,62.416155,62.009888,24.473077
8:30:40.414 AM 10/14/2016,19.833334,64.648501,64.547213,62.308057,61.981221,24.503813
8:31:00.414 AM 10/14/2016,19.838889,64.624080,64.536114,62.454113,62.042614,24.565944
8:31:20.412 AM 10/14/2016,19.844444,64.607044,64.569334,63.435853,62.666889,24.545599
8:31:40.412 AM 10/14/2016,19.850000,64.530528,64.459909,59.567988,60.191378,24.435580
8:32:00.415 AM 10/14/2016,19.855557,64.573674,64.501748,63.276705,62.305026,24.410684
8:32:20.412 AM 10/14/2016,19.861111,64.606747,64.535915,63.799602,62.798532,24.338728
8:32:40.412 AM 10/14/2016,19.866667,64.610339,64.550556,63.761897,62.855417,24.367827
8:33:00.414 AM 10/14/2016,19.872223,64.617468,64.566013,63.145577,62.550763,24.286818
8:33:20.415 AM 10/14/2016,19.877779,64.663423,64.578188,63.097384,62.551714,24.385064
8:33:40.413 AM 10/14/2016,19.883334,64.613796,64.567598,62.960320,62.403370,24.387061
8:34:00.412 AM 10/14/2016,19.888889,64.647518,64.558327,60.882899,61.093392,24.134742
8:34:20.414 AM 10/14/2016,19.894445,64.678348,64.585853,62.675289,62.141973,23.870489
8:34:40.411 AM 10/14/2016,19.900000,64.691790,64.635158,63.211043,62.545747,24.033981
8:35:00.413 AM 10/14/2016,19.905556,64.678511,64.626590,61.941569,61.746227,24.116228
8:35:20.413 AM 10/14/2016,19.911111,64.730151,64.639637,63.014645,62.426339,24.225009
8:35:40.414 AM 10/14/2016,19.916667,64.732255,64.677032,63.415681,62.702287,24.306610
8:36:00.413 AM 10/14/2016,19.922223,64.714573,64.677774,63.017793,62.443124,24.385638
8:36:20.413 AM 10/14/2016,19.927778,64.720917,64.641178,61.834152,61.758595,24.266663
8:36:40.413 AM 10/14/2016,19.933334,64.696787,64.652971,62.123602,61.843604,24.345519
8:37:00.412 AM 10/14/2016,19.938889,64.745916,64.657463,63.364243,62.616723,24.408872
8:37:20.413 AM 10/14/2016,19.944445,64.742038,64.696391,64.119459,63.085910,24.304870
8:37:40.412 AM 10/14/2016,19.950000,64.781687,64.728338,64.604268,63.662540,24.277617
8:38:00.414 AM 10/14/2016,19.955556,64.734750,64.673053,61.588268,61.449022,23.978653
8:38:20.414 AM 10/14/2016,19.961112,64.678608,64.603017,59.761132,60.509909,24.008156
8:38:40.413 AM 10/14/2016,19.966667,64.648683,64.578631,61.536826,61.049177,24.092258
8:39:00.413 AM 10/14/2016,19.972223,64.724213,64.629511,63.610250,62.525158,24.132331
8:39:20.413 AM 10/14/2016,19.977778,64.731969,64.645083,63.821254,62.853017,24.057580
8:39:40.414 AM 10/14/2016,19.983334,64.762839,64.683325,64.358847,63.161693,24.040301
8:40:00.413 AM 10/14/2016,19.988889,64.741329,64.672386,63.134833,62.376991,23.735894
8:40:20.413 AM 10/14/2016,19.994445,64.739828,64.672341,62.541620,61.991761,23.818164
8:40:40.427 AM 10/14/2016,20.000004,64.682813,64.627009,59.944297,60.565290,23.952097
8:41:00.413 AM 10/14/2016,20.005556,64.682942,64.626155,62.494344,61.848422,24.017806
8:41:20.414 AM 10/14/2016,20.011112,64.745331,64.663060,64.002150,62.796097,23.996837
8:41:40.412 AM 10/14/2016,20.016667,64.744586,64.698133,63.872101,62.866481,24.086156
8:42:00.414 AM 10/14/2016,20.022223,64.750817,64.712149,64.209764,63.157315,24.079745
8:42:20.414 AM 10/14/2016,20.027778,64.749555,64.722660,63.717413,62.908454,23.995461
8:42:40.414 AM 10/14/2016,20.033334,64.729094,64.675063,61.079526,61.167848,23.721921
8:43:00.413 AM 10/14/2016,20.038889,64.709990,64.637768,60.944263,60.946611,23.767147
8:43:20.413 AM 10/14/2016,20.044445,64.653403,64.594861,59.874783,60.377153,23.893306
8:43:40.413 AM 10/14/2016,20.050000,64.696062,64.643116,63.296396,62.237614,23.877417
8:44:00.412 AM 10/14/2016,20.055556,64.747827,64.673670,63.822988,62.791377,23.890177
8:44:20.413 AM 10/14/2016,20.061111,64.751754,64.695553,64.003081,62.948195,23.477286
8:44:40.414 AM 10/14/2016,20.066667,64.750429,64.707043,63.679266,62.838887,23.526126
8:45:00.413 AM 10/14/2016,20.072223,64.698445,64.644812,61.297602,61.200810,23.785597
