Burn-In Test,Logger Rev-1.0
Operator,ddenoff
Unit,OCU
Product Number,1F67700-1
Serial Number,0034
Date,20161012_0056
Position,1
Units in Chamber,*0034
*Thermocouples are placed on this unit
Comments,

Timestamp,Hours since start,TC1(°C),TC2(°C),TC3(°C),TC4(°C),Air(°C)
6:48:00.433 PM 10/12/2016,17.855561,64.984786,64.824023,62.030072,61.540315,25.043029
6:48:20.433 PM 10/12/2016,17.861117,64.925268,64.769305,60.580911,60.403968,24.982142
6:48:40.433 PM 10/12/2016,17.866672,64.860552,64.686275,59.197523,59.439943,24.725520
6:49:00.432 PM 10/12/2016,17.872228,64.844520,64.645908,60.470943,60.234816,24.876905
6:49:20.442 PM 10/12/2016,17.877786,64.818425,64.626841,60.680379,60.362315,24.923735
6:49:40.440 PM 10/12/2016,17.883341,64.802425,64.582937,60.783613,60.407349,24.852468
6:50:00.431 PM 10/12/2016,17.888894,64.761907,64.557506,61.165148,60.697035,24.970572
6:50:20.433 PM 10/12/2016,17.894450,64.784418,64.573079,62.529284,61.833161,24.888367
6:50:40.433 PM 10/12/2016,17.900005,64.787716,64.580768,63.151289,62.288630,24.870451
6:51:00.433 PM 10/12/2016,17.905561,64.795620,64.597194,63.661084,62.707464,24.807492
6:51:20.432 PM 10/12/2016,17.911116,64.815334,64.620818,64.232845,63.152173,24.894046
6:51:40.442 PM 10/12/2016,17.916675,64.843977,64.665227,64.484751,63.389057,24.857872
6:52:00.438 PM 10/12/2016,17.922229,64.875300,64.707683,65.005731,63.805771,24.863666
6:52:20.431 PM 10/12/2016,17.927783,64.900803,64.750563,65.180569,63.969036,24.904129
6:52:40.433 PM 10/12/2016,17.933339,64.938737,64.792499,65.038899,63.966740,24.867303
6:53:00.440 PM 10/12/2016,17.938896,64.960219,64.832962,65.056345,63.938318,24.828617
6:53:20.433 PM 10/12/2016,17.944450,64.984457,64.866124,65.181332,64.131386,24.817643
6:53:40.434 PM 10/12/2016,17.950006,65.006303,64.898864,64.841317,63.923991,24.969503
6:54:00.442 PM 10/12/2016,17.955564,65.026009,64.942293,65.175323,64.197811,24.829861
6:54:20.440 PM 10/12/2016,17.961119,65.063071,64.980835,64.828319,63.851315,24.763080
6:54:40.440 PM 10/12/2016,17.966674,65.086037,65.008634,65.288309,64.378302,24.797255
6:55:00.416 PM 10/12/2016,17.972223,65.115127,65.043435,65.282464,64.316808,24.680712
6:55:20.434 PM 10/12/2016,17.977784,65.136334,65.080744,64.956073,64.002758,24.682375
6:55:40.434 PM 10/12/2016,17.983339,65.162293,65.085923,64.602175,63.777163,24.676989
6:56:00.433 PM 10/12/2016,17.988894,65.165036,65.107108,64.463472,63.689347,24.808889
6:56:20.433 PM 10/12/2016,17.994450,65.187743,65.134795,64.491030,63.718750,24.762711
6:56:40.433 PM 10/12/2016,18.000006,65.199571,65.153052,64.248351,63.472475,24.755620
6:57:00.433 PM 10/12/2016,18.005561,65.210083,65.157293,64.107633,63.382972,24.818400
6:57:20.433 PM 10/12/2016,18.011117,65.209201,65.160766,63.937327,63.234401,24.822287
6:57:40.433 PM 10/12/2016,18.016672,65.220415,65.167551,63.792202,63.100858,24.867833
6:58:00.433 PM 10/12/2016,18.022228,65.217462,65.158096,63.835440,63.182308,24.822933
6:58:20.423 PM 10/12/2016,18.027781,65.233034,65.171644,64.003971,63.208792,24.794817
6:58:40.415 PM 10/12/2016,18.033334,65.258076,65.193447,63.875628,63.144857,24.766469
6:59:00.432 PM 10/12/2016,18.038894,65.292600,65.237027,63.880066,63.152264,24.869394
6:59:20.433 PM 10/12/2016,18.044450,65.294161,65.237577,63.748501,63.073004,24.826237
6:59:40.423 PM 10/12/2016,18.050003,65.330518,65.258053,64.277813,63.521536,24.854595
7:00:00.433 PM 10/12/2016,18.055561,65.307794,65.236497,63.925483,63.201435,24.912921
7:00:20.431 PM 10/12/2016,18.061116,65.333732,65.255539,63.905731,63.202787,24.904776
7:00:40.431 PM 10/12/2016,18.066672,65.332289,65.272673,64.040331,63.261598,24.958476
7:01:00.433 PM 10/12/2016,18.072228,65.329161,65.274460,63.737143,63.056315,24.947131
7:01:20.434 PM 10/12/2016,18.077783,65.351195,65.276498,64.383631,63.623070,25.022051
7:01:40.432 PM 10/12/2016,18.083338,65.342432,65.282901,64.110736,63.349431,25.012478
7:02:00.432 PM 10/12/2016,18.088894,65.340101,65.275437,63.046440,62.551361,24.976147
7:02:20.434 PM 10/12/2016,18.094450,65.325195,65.248832,63.001544,62.593796,24.973930
7:02:40.432 PM 10/12/2016,18.100005,65.327319,65.232536,63.176824,62.614736,24.963515
7:03:00.433 PM 10/12/2016,18.105561,65.311115,65.225951,63.112008,62.590374,24.790775
7:03:20.432 PM 10/12/2016,18.111116,65.285544,65.195159,62.215226,61.936662,24.849237
7:03:40.433 PM 10/12/2016,18.116672,65.282691,65.181151,62.730497,62.194545,24.689684
7:04:00.433 PM 10/12/2016,18.122228,65.253822,65.139973,61.894846,61.532555,24.737939
7:04:20.431 PM 10/12/2016,18.127783,65.170245,65.049783,59.831610,60.052683,24.751549
7:04:40.433 PM 10/12/2016,18.133339,65.170136,65.050498,61.808496,61.461086,24.743790
7:05:00.433 PM 10/12/2016,18.138894,65.152431,65.031898,61.866798,61.463825,24.757156
7:05:20.433 PM 10/12/2016,18.144450,65.154176,65.024063,62.876080,62.238380,24.761319
7:05:40.415 PM 10/12/2016,18.150001,65.163523,65.004346,62.563532,61.887567,24.714098
7:06:00.432 PM 10/12/2016,18.155561,65.091705,64.952548,61.035865,60.900797,24.715846
7:06:20.432 PM 10/12/2016,18.161116,65.079791,64.922619,61.874941,61.459878,24.772238
7:06:40.434 PM 10/12/2016,18.166672,65.059859,64.905518,62.039187,61.571952,24.709088
7:07:00.434 PM 10/12/2016,18.172228,65.045150,64.878210,61.969779,61.429204,24.733353
7:07:20.432 PM 10/12/2016,18.177783,65.043914,64.872716,61.939010,61.420860,24.755487
7:07:40.416 PM 10/12/2016,18.183334,65.022897,64.835932,61.944011,61.415635,24.772508
7:08:00.430 PM 10/12/2016,18.188894,65.002943,64.825957,61.871832,61.302581,24.784997
7:08:20.433 PM 10/12/2016,18.194450,64.994512,64.808882,61.958996,61.400276,24.780411
7:08:40.421 PM 10/12/2016,18.200002,64.954807,64.760584,61.346798,60.896943,24.700787
7:09:00.433 PM 10/12/2016,18.205561,64.862552,64.677906,59.335233,59.432768,24.614787
7:09:20.431 PM 10/12/2016,18.211116,64.812214,64.604610,59.423014,59.516687,24.768417
7:09:40.440 PM 10/12/2016,18.216674,64.794293,64.575830,60.152308,59.948296,24.785454
7:10:00.430 PM 10/12/2016,18.222227,64.772436,64.531000,60.904403,60.499187,24.673719
7:10:20.434 PM 10/12/2016,18.227784,64.770389,64.534389,61.888610,61.238742,24.662415
7:10:40.433 PM 10/12/2016,18.233339,64.771988,64.524626,61.809248,61.129131,24.735393
7:11:00.431 PM 10/12/2016,18.238894,64.761915,64.529430,62.620907,61.864296,24.720317
7:11:20.434 PM 10/12/2016,18.244450,64.778635,64.553414,63.357049,62.481854,24.735479
7:11:40.435 PM 10/12/2016,18.250006,64.801080,64.575955,63.953156,62.958732,24.536883
7:12:00.432 PM 10/12/2016,18.255561,64.810972,64.617135,64.312572,63.167006,24.191056
7:12:20.415 PM 10/12/2016,18.261112,64.832014,64.642981,64.436383,63.386787,24.032409
7:12:40.433 PM 10/12/2016,18.266672,64.866416,64.682835,64.560138,63.498945,23.802398
7:13:00.433 PM 10/12/2016,18.272228,64.880790,64.708100,64.556202,63.518391,23.817145
7:13:20.433 PM 10/12/2016,18.277783,64.913006,64.752518,64.707128,63.672642,23.575650
7:13:40.432 PM 10/12/2016,18.283339,64.924741,64.783952,64.539526,63.581071,23.490570
7:14:00.434 PM 10/12/2016,18.288895,64.964473,64.830688,64.666122,63.666955,23.394509
7:14:20.433 PM 10/12/2016,18.294450,64.996479,64.867294,64.617658,63.609260,23.315264
7:14:40.447 PM 10/12/2016,18.300009,65.039035,64.914792,64.814321,63.949173,23.214096
7:15:00.416 PM 10/12/2016,18.305556,65.089329,64.958579,65.367131,64.255542,23.231018
7:15:20.433 PM 10/12/2016,18.311117,65.119229,65.021332,65.891192,64.752227,23.222221
7:15:40.433 PM 10/12/2016,18.316672,65.172123,65.074639,65.690903,64.639556,23.227698
7:16:00.433 PM 10/12/2016,18.322228,65.209630,65.128448,65.559962,64.500837,23.206815
7:16:20.432 PM 10/12/2016,18.327783,65.244599,65.162831,65.164441,64.184359,23.252048
7:16:40.418 PM 10/12/2016,18.333335,65.270243,65.194205,65.127224,64.233948,23.200622
7:17:00.431 PM 10/12/2016,18.338894,65.314224,65.228244,65.044940,64.192061,23.177034
7:17:20.433 PM 10/12/2016,18.344450,65.322545,65.267597,64.777998,63.973765,23.114490
7:17:40.420 PM 10/12/2016,18.350002,65.348582,65.287814,64.729966,63.907620,22.943800
7:18:00.434 PM 10/12/2016,18.355561,65.378303,65.300720,64.590430,63.786075,22.986076
7:18:20.433 PM 10/12/2016,18.361117,65.390358,65.326236,64.461870,63.687751,23.110236
7:18:40.435 PM 10/12/2016,18.366673,65.407241,65.330388,64.279755,63.519240,23.118876
7:19:00.433 PM 10/12/2016,18.372228,65.422597,65.362976,64.135490,63.441405,23.157906
7:19:20.433 PM 10/12/2016,18.377783,65.420604,65.353030,63.317467,62.823164,23.153519
7:19:40.432 PM 10/12/2016,18.383339,65.447990,65.353567,63.666279,63.045508,23.132282
7:20:00.433 PM 10/12/2016,18.388894,65.436269,65.343299,63.483146,62.882845,23.171742
7:20:20.433 PM 10/12/2016,18.394450,65.435652,65.348336,63.474004,62.871380,23.215899
7:20:40.433 PM 10/12/2016,18.400005,65.453794,65.342849,63.399422,62.788983,23.244855
7:21:00.432 PM 10/12/2016,18.405561,65.448297,65.358793,63.323891,62.696849,23.204494
7:21:20.432 PM 10/12/2016,18.411116,65.386452,65.306675,62.979626,62.432919,23.127001
7:21:40.434 PM 10/12/2016,18.416673,65.320544,65.231593,62.962240,62.459633,23.152440
7:22:00.433 PM 10/12/2016,18.422228,65.317259,65.218238,63.010558,62.406759,23.051946
7:22:20.432 PM 10/12/2016,18.427783,65.287770,65.191140,62.074801,61.776763,22.983224
7:22:40.434 PM 10/12/2016,18.433339,65.295698,65.188181,62.522441,62.045597,23.012598
7:23:00.423 PM 10/12/2016,18.438892,65.293727,65.175438,62.532144,62.045956,23.040417
7:23:20.413 PM 10/12/2016,18.444444,65.293849,65.179941,62.526570,62.023405,23.024324
7:23:40.433 PM 10/12/2016,18.450006,65.322403,65.194379,62.529058,61.953266,23.022400
7:24:00.433 PM 10/12/2016,18.455561,65.333506,65.189637,63.150491,62.508804,23.020748
7:24:20.433 PM 10/12/2016,18.461117,65.338696,65.198516,63.034184,62.352299,23.038173
7:24:40.434 PM 10/12/2016,18.466672,65.315535,65.177128,62.591368,62.047779,23.108252
7:25:00.434 PM 10/12/2016,18.472228,65.322703,65.171426,62.638323,62.054916,23.178778
7:25:20.434 PM 10/12/2016,18.477784,65.306567,65.153793,62.566843,62.002803,23.172164
7:25:40.419 PM 10/12/2016,18.483335,65.289435,65.136840,62.174054,61.703149,23.201553
7:26:00.425 PM 10/12/2016,18.488892,65.243080,65.093325,62.224089,61.661714,23.118128
7:26:20.427 PM 10/12/2016,18.494448,65.168021,65.014236,62.151493,61.689501,23.025776
7:26:40.433 PM 10/12/2016,18.500006,65.147778,64.985417,62.248073,61.679082,23.036559
7:27:00.422 PM 10/12/2016,18.505558,65.137065,64.982827,62.149035,61.603887,23.061109
7:27:20.431 PM 10/12/2016,18.511116,65.112022,64.948412,61.321750,61.008346,23.020227
7:27:40.433 PM 10/12/2016,18.516672,65.100946,64.935953,61.718978,61.265222,23.038006
7:28:00.433 PM 10/12/2016,18.522228,65.092935,64.935072,61.880222,61.369694,23.027099
7:28:20.433 PM 10/12/2016,18.527783,65.098110,64.928637,61.956292,61.390171,23.041931
7:28:40.422 PM 10/12/2016,18.533336,65.107488,64.923183,61.932977,61.362476,23.005077
7:29:00.430 PM 10/12/2016,18.538894,65.111692,64.913697,61.873014,61.297414,22.963372
7:29:20.435 PM 10/12/2016,18.544450,65.090637,64.902650,61.818439,61.267601,23.041106
7:29:40.434 PM 10/12/2016,18.550006,65.049399,64.859901,60.542104,60.315535,23.054846
7:30:00.430 PM 10/12/2016,18.555560,64.988977,64.784580,60.968449,60.602289,23.030406
7:30:20.441 PM 10/12/2016,18.561119,64.904534,64.702098,61.080447,60.628518,22.956335
7:30:40.433 PM 10/12/2016,18.566672,64.881636,64.666089,61.147312,60.686228,23.012927
7:31:00.417 PM 10/12/2016,18.572223,64.859119,64.665153,61.881038,61.306535,22.914814
7:31:20.433 PM 10/12/2016,18.577783,64.885557,64.675367,62.687315,61.899745,22.876528
7:31:40.433 PM 10/12/2016,18.583339,64.903422,64.689597,63.333117,62.408481,22.907660
7:32:00.433 PM 10/12/2016,18.588894,64.915899,64.709180,63.669493,62.705776,22.979761
7:32:20.419 PM 10/12/2016,18.594446,64.953802,64.761056,64.042203,63.044917,22.985610
7:32:40.433 PM 10/12/2016,18.600006,64.997560,64.804273,64.250853,63.215547,23.041161
7:33:00.433 PM 10/12/2016,18.605561,65.058152,64.854652,64.205363,63.198896,23.005580
7:33:20.441 PM 10/12/2016,18.611119,65.075317,64.894433,64.380526,63.368807,22.948816
7:33:40.441 PM 10/12/2016,18.616675,65.051363,64.883763,64.478980,63.537509,22.932018
7:34:00.441 PM 10/12/2016,18.622230,65.015091,64.869906,64.284811,63.297637,23.004063
7:34:20.441 PM 10/12/2016,18.627785,65.026546,64.888641,64.292747,63.336511,22.969605
7:34:40.421 PM 10/12/2016,18.633335,65.054041,64.934250,64.341987,63.349131,22.916403
7:35:00.423 PM 10/12/2016,18.638892,65.085691,64.945301,64.670032,63.639144,22.936526
7:35:20.440 PM 10/12/2016,18.644452,65.119227,64.991707,64.572100,63.577847,22.948325
7:35:40.440 PM 10/12/2016,18.650008,65.135244,65.026322,64.828510,63.824927,22.921820
7:36:00.432 PM 10/12/2016,18.655561,65.183904,65.073783,65.249952,64.280206,23.027735
7:36:20.433 PM 10/12/2016,18.661117,65.246484,65.138900,65.180576,64.118476,23.044472
7:36:40.431 PM 10/12/2016,18.666672,65.308964,65.194087,65.347856,64.291916,23.031090
7:37:00.434 PM 10/12/2016,18.672228,65.326793,65.225207,66.295344,65.070884,22.963956
7:37:20.431 PM 10/12/2016,18.677783,65.310151,65.231034,66.462764,65.220315,22.961940
7:37:40.432 PM 10/12/2016,18.683339,65.337537,65.285423,66.798389,65.467030,23.017698
7:38:00.432 PM 10/12/2016,18.688894,65.380031,65.324913,66.302602,65.130449,22.895491
7:38:20.430 PM 10/12/2016,18.694449,65.416716,65.372662,65.735131,64.716611,22.872208
7:38:40.434 PM 10/12/2016,18.700006,65.438732,65.410167,65.330915,64.412176,22.917658
7:39:00.434 PM 10/12/2016,18.705561,65.471273,65.440729,65.038774,64.182185,22.880527
7:39:20.434 PM 10/12/2016,18.711117,65.462516,65.423756,63.770292,63.313810,22.881636
7:39:40.418 PM 10/12/2016,18.716668,65.465152,65.414125,62.717819,62.539510,22.866251
7:40:00.432 PM 10/12/2016,18.722228,65.517679,65.450162,63.557026,63.023333,22.823867
7:40:20.432 PM 10/12/2016,18.727783,65.487584,65.409219,62.648509,62.312417,22.850272
7:40:40.432 PM 10/12/2016,18.733339,65.418130,65.325846,63.267419,62.760071,22.674140
7:41:00.433 PM 10/12/2016,18.738894,65.392847,65.311366,63.114611,62.548264,22.744199
7:41:20.433 PM 10/12/2016,18.744450,65.390932,65.315200,62.843886,62.416631,22.840773
7:41:40.433 PM 10/12/2016,18.750005,65.398717,65.309308,62.965221,62.384629,22.830559
7:42:00.433 PM 10/12/2016,18.755561,65.341518,65.251509,61.324034,61.275931,22.894075
7:42:20.434 PM 10/12/2016,18.761117,65.331322,65.237227,62.194572,61.819617,22.836973
7:42:40.441 PM 10/12/2016,18.766675,65.339514,65.229235,62.311231,61.866622,22.817238
7:43:00.435 PM 10/12/2016,18.772228,65.336776,65.208481,62.176208,61.700656,22.822780
7:43:20.422 PM 10/12/2016,18.777780,65.361719,65.221054,62.183849,61.728294,22.823748
7:43:40.426 PM 10/12/2016,18.783337,65.281958,65.140817,62.198334,61.684107,22.771890
7:44:00.435 PM 10/12/2016,18.788895,65.227111,65.079891,61.996687,61.494057,22.775108
7:44:20.433 PM 10/12/2016,18.794450,65.213265,65.055224,62.024126,61.558960,22.821212
7:44:40.433 PM 10/12/2016,18.800006,65.203637,65.034342,62.049448,61.495898,22.770452
7:45:00.439 PM 10/12/2016,18.805563,65.198869,65.046599,62.881197,62.248196,22.752050
7:45:20.443 PM 10/12/2016,18.811119,65.204881,65.060809,63.113330,62.335941,22.760867
7:45:40.433 PM 10/12/2016,18.816672,65.200802,65.041339,62.775597,62.091150,22.779064
7:46:00.421 PM 10/12/2016,18.822224,65.205349,65.058284,63.303836,62.574508,22.690677
7:46:20.424 PM 10/12/2016,18.827781,65.222990,65.074682,63.170729,62.515568,22.715184
7:46:40.440 PM 10/12/2016,18.833341,65.270837,65.106053,63.248575,62.511669,22.761435
7:47:00.442 PM 10/12/2016,18.838897,65.213813,65.053955,63.235458,62.501225,22.760464
7:47:20.439 PM 10/12/2016,18.844452,65.170781,65.018052,63.091593,62.371271,22.811540
7:47:40.434 PM 10/12/2016,18.850006,65.146270,65.020555,62.888940,62.167002,22.869545
7:48:00.434 PM 10/12/2016,18.855561,65.152175,65.005398,62.903120,62.289736,22.888862
7:48:20.434 PM 10/12/2016,18.861117,65.169260,65.021527,63.559725,62.751628,22.811558
7:48:40.419 PM 10/12/2016,18.866668,65.168291,65.036129,63.193273,62.460102,22.836358
7:49:00.433 PM 10/12/2016,18.872228,65.189377,65.043578,63.386658,62.627734,22.806792
7:49:20.431 PM 10/12/2016,18.877783,65.195403,65.037140,63.128996,62.436281,22.754175
7:49:40.433 PM 10/12/2016,18.883339,65.244441,65.083621,62.982192,62.276782,22.747808
7:50:00.434 PM 10/12/2016,18.888895,65.231910,65.076171,63.032875,62.356233,22.801846
7:50:20.433 PM 10/12/2016,18.894450,65.153379,65.017324,62.894426,62.182404,22.770671
7:50:40.433 PM 10/12/2016,18.900005,65.125942,64.999652,63.177700,62.458298,22.736940
7:51:00.418 PM 10/12/2016,18.905557,65.141123,64.997010,63.058074,62.326992,22.777395
7:51:20.417 PM 10/12/2016,18.911112,65.147776,65.008448,62.846912,62.134957,22.876308
7:51:40.419 PM 10/12/2016,18.916668,65.143482,65.002765,62.714359,62.070242,22.835779
7:52:00.433 PM 10/12/2016,18.922228,65.127144,64.990380,62.626107,61.983198,22.760476
7:52:20.434 PM 10/12/2016,18.927783,65.140732,64.984730,62.755344,62.095104,22.769540
7:52:40.434 PM 10/12/2016,18.933339,65.149148,65.002364,62.716052,62.035516,22.822879
7:53:00.437 PM 10/12/2016,18.938895,65.192103,65.009123,62.902198,62.183765,22.855848
7:53:20.434 PM 10/12/2016,18.944450,65.172553,65.010338,63.063496,62.307076,22.818014
7:53:40.434 PM 10/12/2016,18.950006,65.092838,64.948257,62.749904,62.062408,22.807743
7:54:00.434 PM 10/12/2016,18.955561,65.048466,64.908723,61.866822,61.402178,22.797064
7:54:20.432 PM 10/12/2016,18.961116,65.014590,64.849982,60.459074,60.341430,22.744427
7:54:40.431 PM 10/12/2016,18.966671,64.944756,64.751048,58.892378,59.082144,22.706221
7:55:00.433 PM 10/12/2016,18.972228,64.925909,64.730846,60.084742,59.998981,22.656210
7:55:20.433 PM 10/12/2016,18.977783,64.900558,64.697785,60.533405,60.235788,22.680754
7:55:40.433 PM 10/12/2016,18.983339,64.889704,64.682063,61.047110,60.618483,22.750973
7:56:00.433 PM 10/12/2016,18.988894,64.933692,64.700366,61.956804,61.333443,22.736508
7:56:20.433 PM 10/12/2016,18.994450,64.953581,64.724249,62.576507,61.848752,22.787911
7:56:40.433 PM 10/12/2016,19.000006,64.895276,64.684661,63.439490,62.438093,22.802043
7:57:00.432 PM 10/12/2016,19.005561,64.866461,64.665095,63.609883,62.656162,22.811155
7:57:20.431 PM 10/12/2016,19.011116,64.895796,64.701439,64.161296,63.166187,22.781594
7:57:40.434 PM 10/12/2016,19.016672,64.926811,64.736742,64.518060,63.468098,22.751356
7:58:00.433 PM 10/12/2016,19.022228,64.959770,64.786448,64.647472,63.490990,22.707843
7:58:20.433 PM 10/12/2016,19.027783,64.976549,64.819117,64.935247,63.819545,22.731991
7:58:40.421 PM 10/12/2016,19.033336,65.012652,64.877097,64.852274,63.704856,22.827433
7:59:00.433 PM 10/12/2016,19.038895,65.050575,64.917418,64.603247,63.631264,22.875189
7:59:20.432 PM 10/12/2016,19.044450,65.115650,64.975475,64.449267,63.420613,22.929648
7:59:40.433 PM 10/12/2016,19.050005,65.121180,64.992043,64.536621,63.529638,22.849850
8:00:00.433 PM 10/12/2016,19.055561,65.099121,64.972911,64.470602,63.581082,22.880596
8:00:20.433 PM 10/12/2016,19.061117,65.073962,64.959683,64.126143,63.244344,22.840055
8:00:40.433 PM 10/12/2016,19.066672,65.091634,64.982936,64.525368,63.553186,22.801563
8:01:00.417 PM 10/12/2016,19.072223,65.141123,65.025574,65.172347,64.086702,22.758155
8:01:20.421 PM 10/12/2016,19.077780,65.166045,65.046740,64.637010,63.711148,22.772514
8:01:40.432 PM 10/12/2016,19.083338,65.196788,65.106609,64.878800,63.978479,22.798807
8:02:00.433 PM 10/12/2016,19.088894,65.220711,65.132296,64.869457,63.940755,22.837405
8:02:20.434 PM 10/12/2016,19.094450,65.267039,65.182950,64.505954,63.616653,22.721196
8:02:40.423 PM 10/12/2016,19.100003,65.332252,65.224701,64.842416,64.007961,22.737488
8:03:00.433 PM 10/12/2016,19.105561,65.355526,65.255036,65.108785,64.227541,22.776531
8:03:20.431 PM 10/12/2016,19.111116,65.284881,65.230617,65.080804,64.153214,22.752258
8:03:40.434 PM 10/12/2016,19.116673,65.290632,65.243014,64.589547,63.744727,22.682306
8:04:00.435 PM 10/12/2016,19.122228,65.301056,65.244973,64.372620,63.539630,22.680625
8:04:20.433 PM 10/12/2016,19.127783,65.305038,65.256716,64.036625,63.299837,22.718699
8:04:40.421 PM 10/12/2016,19.133335,65.311462,65.264174,63.597291,63.004124,22.650919
8:05:00.433 PM 10/12/2016,19.138894,65.332391,65.275395,63.666420,62.998896,22.650350
8:05:20.431 PM 10/12/2016,19.144449,65.326538,65.247636,62.977940,62.501612,22.712150
8:05:40.432 PM 10/12/2016,19.150005,65.361015,65.271525,63.247446,62.684577,22.704506
8:06:00.433 PM 10/12/2016,19.155561,65.375237,65.273687,62.542847,62.121128,22.783583
8:06:20.434 PM 10/12/2016,19.161117,65.380094,65.275586,63.040842,62.484200,22.761962
8:06:40.434 PM 10/12/2016,19.166672,65.344535,65.245193,63.452999,62.860445,22.780397
8:07:00.415 PM 10/12/2016,19.172223,65.267175,65.196179,63.485045,62.820666,22.812209
8:07:20.418 PM 10/12/2016,19.177779,65.274617,65.190302,63.246753,62.596419,22.823890
8:07:40.434 PM 10/12/2016,19.183339,65.245096,65.158889,62.486290,62.065553,22.795610
8:08:00.432 PM 10/12/2016,19.188894,65.264154,65.143623,63.375030,62.718707,22.743166
8:08:20.432 PM 10/12/2016,19.194450,65.266054,65.169742,63.188842,62.506199,22.685183
8:08:40.433 PM 10/12/2016,19.200005,65.253661,65.158205,63.022220,62.376971,22.690981
8:09:00.431 PM 10/12/2016,19.205560,65.266567,65.156018,62.874703,62.290330,22.686387
8:09:20.425 PM 10/12/2016,19.211114,65.304088,65.175532,62.943642,62.299925,22.703991
8:09:40.433 PM 10/12/2016,19.216672,65.311001,65.173895,62.855503,62.247304,22.708267
8:10:00.433 PM 10/12/2016,19.222228,65.301774,65.159593,62.710811,62.083688,22.833680
8:10:20.417 PM 10/12/2016,19.227779,65.267295,65.126711,62.455784,61.946578,22.753558
8:10:40.430 PM 10/12/2016,19.233338,65.191940,65.054604,62.579378,62.015336,22.660777
8:11:00.437 PM 10/12/2016,19.238895,65.163050,65.033558,62.500198,61.934873,22.707098
8:11:20.433 PM 10/12/2016,19.244450,65.158696,65.010973,62.551586,61.913430,22.686214
8:11:40.429 PM 10/12/2016,19.250004,65.138386,65.015766,62.547804,61.909593,22.783061
8:12:00.432 PM 10/12/2016,19.255561,65.144960,65.016983,62.647043,62.001377,22.776392
8:12:20.430 PM 10/12/2016,19.261116,65.136858,65.014172,62.507969,61.881274,22.820722
8:12:40.433 PM 10/12/2016,19.266672,65.142204,65.003320,62.425694,61.837793,22.673681
8:13:00.439 PM 10/12/2016,19.272230,65.146810,65.012459,61.693354,61.344948,22.685901
8:13:20.440 PM 10/12/2016,19.277785,65.155530,64.997919,62.287350,61.739650,22.732279
8:13:40.442 PM 10/12/2016,19.283341,65.148366,64.983444,62.462420,61.827538,22.733678
8:14:00.440 PM 10/12/2016,19.288896,65.148729,64.999797,62.482075,61.843943,22.688699
8:14:20.432 PM 10/12/2016,19.294450,65.101214,64.937096,62.336663,61.723293,22.620266
8:14:40.433 PM 10/12/2016,19.300006,65.031732,64.878826,62.627195,61.980988,22.614016
8:15:00.433 PM 10/12/2016,19.305561,65.013681,64.865959,62.453053,61.785486,22.672042
8:15:20.439 PM 10/12/2016,19.311118,65.006077,64.858530,62.487456,61.846736,22.639937
8:15:40.440 PM 10/12/2016,19.316674,65.002594,64.864849,62.533984,61.841824,22.667272
8:16:00.433 PM 10/12/2016,19.322228,64.997537,64.849286,62.363609,61.712242,22.684546
8:16:20.433 PM 10/12/2016,19.327783,65.004449,64.842811,62.462385,61.786526,22.707611
8:16:40.433 PM 10/12/2016,19.333339,65.002917,64.847843,62.318312,61.671817,22.676944
8:17:00.422 PM 10/12/2016,19.338891,65.007668,64.849945,61.409224,60.998541,22.693371
8:17:20.415 PM 10/12/2016,19.344445,64.983632,64.796915,60.598780,60.429756,22.683040
8:17:40.433 PM 10/12/2016,19.350006,64.960389,64.782099,61.242914,60.832891,22.687580
8:18:00.434 PM 10/12/2016,19.355561,64.960125,64.750529,61.363593,60.888869,22.771768
8:18:20.434 PM 10/12/2016,19.361117,64.950715,64.733818,61.567937,61.002953,22.734900
8:18:40.435 PM 10/12/2016,19.366673,64.913567,64.711210,62.176283,61.510167,22.654002
8:19:00.419 PM 10/12/2016,19.372224,64.852741,64.666226,62.782607,62.007049,22.705821
8:19:20.433 PM 10/12/2016,19.377783,64.859752,64.662828,63.235256,62.366401,22.767445
8:19:40.432 PM 10/12/2016,19.383339,64.859701,64.692410,63.614351,62.694061,22.774091
8:20:00.432 PM 10/12/2016,19.388894,64.878909,64.708993,63.629988,62.709107,22.660089
8:20:20.434 PM 10/12/2016,19.394450,64.895903,64.727633,63.966902,63.037107,22.629388
8:20:40.420 PM 10/12/2016,19.400002,64.935084,64.794869,64.138213,63.180398,22.765388
8:21:00.435 PM 10/12/2016,19.405562,65.009052,64.843073,64.328263,63.296852,22.717154
8:21:20.433 PM 10/12/2016,19.411117,65.029109,64.870458,64.297469,63.345726,22.747431
8:21:40.432 PM 10/12/2016,19.416672,65.042481,64.891477,64.093574,63.157655,22.728257
8:22:00.432 PM 10/12/2016,19.422228,65.074110,64.926719,64.709959,63.716994,22.790781
8:22:20.439 PM 10/12/2016,19.427785,65.083636,64.960847,64.426036,63.530630,22.702578
8:22:40.440 PM 10/12/2016,19.433341,65.106805,64.975257,64.669255,63.709018,22.726663
8:23:00.441 PM 10/12/2016,19.438897,65.091414,64.975597,64.890239,63.995680,22.707047
8:23:20.433 PM 10/12/2016,19.444450,65.070491,64.977511,65.119355,64.063768,22.705907
8:23:40.432 PM 10/12/2016,19.450005,65.091022,65.006667,64.629971,63.707704,22.698514
