Thermal Cycle Test,Logger Rev-1.0
Operator,D. Gaines
Unit,OCU
Product Number,1F67700-1
Serial Number,0034
Date,20161005_2133
Position,1
Units in Chamber,*0034
*Thermocouples are placed on this unit
Comments,

Timestamp,Hours since start,TC1(°C),TC2(°C),TC3(°C),TC4(°C),Air(°C)
1:18:38.400 PM 10/6/2016,15.744443,-23.032412,21.522375,-57.096116,-57.394000,21.107979
1:18:58.401 PM 10/6/2016,15.749999,-23.369705,21.584966,-54.052385,-53.775510,21.041510
1:19:18.401 PM 10/6/2016,15.755554,-23.751232,21.521265,-54.966875,-54.660023,20.956043
1:19:38.399 PM 10/6/2016,15.761109,-24.316052,21.462639,-57.229803,-57.382753,20.823512
1:19:58.400 PM 10/6/2016,15.766665,-24.610011,21.447448,-53.950870,-53.660550,20.885557
1:20:18.401 PM 10/6/2016,15.772221,-24.949379,21.486007,-55.302077,-55.132136,20.935875
1:20:38.401 PM 10/6/2016,15.777776,-25.462264,21.366101,-57.391653,-57.427939,20.822146
1:20:58.401 PM 10/6/2016,15.783332,-25.773983,21.452311,-53.902190,-53.798752,21.018209
1:21:18.401 PM 10/6/2016,15.788888,-26.048036,21.430811,-55.383237,-55.123971,21.022340
1:21:38.400 PM 10/6/2016,15.794443,-26.503060,21.500374,-57.342932,-57.519194,20.902676
1:21:58.400 PM 10/6/2016,15.799998,-26.797314,21.427650,-54.036427,-53.836306,20.901470
1:22:18.400 PM 10/6/2016,15.805554,-27.155510,21.482874,-55.710645,-55.517966,20.947759
1:22:38.400 PM 10/6/2016,15.811109,-27.557426,21.378755,-57.137340,-57.300153,20.927738
1:22:58.400 PM 10/6/2016,15.816665,-27.863745,21.383477,-53.796597,-53.501634,20.911620
1:23:18.401 PM 10/6/2016,15.822221,-28.305853,21.412743,-56.260638,-56.179704,21.050441
1:23:38.401 PM 10/6/2016,15.827776,-28.682479,21.427667,-57.079621,-57.219754,21.056141
1:23:58.401 PM 10/6/2016,15.833332,-28.963585,21.426571,-53.688306,-53.400053,21.122637
1:24:18.400 PM 10/6/2016,15.838887,-29.262780,21.515131,-56.288091,-56.292769,21.215751
1:24:38.400 PM 10/6/2016,15.844443,-29.670538,21.521459,-57.063788,-57.324207,21.175093
1:24:58.401 PM 10/6/2016,15.849999,-29.970095,21.572405,-53.953691,-53.714098,21.210834
1:25:18.402 PM 10/6/2016,15.855554,-30.332182,21.549916,-56.757019,-56.699478,21.288583
1:25:38.400 PM 10/6/2016,15.861109,-30.699152,21.636950,-56.454528,-56.505121,21.331220
1:25:58.400 PM 10/6/2016,15.866665,-30.919881,21.617160,-54.083289,-53.802627,21.238183
1:26:18.401 PM 10/6/2016,15.872221,-31.272005,21.737537,-57.205470,-57.073926,21.383973
1:26:38.399 PM 10/6/2016,15.877776,-31.591320,21.586265,-56.374641,-56.493582,21.293577
1:26:58.399 PM 10/6/2016,15.883332,-31.877362,21.710500,-54.193856,-53.894727,21.301204
1:27:18.401 PM 10/6/2016,15.888887,-32.188342,21.675938,-57.606633,-57.640371,21.226610
1:27:38.401 PM 10/6/2016,15.894443,-32.496500,21.719789,-56.188499,-56.353187,21.182998
1:27:58.399 PM 10/6/2016,15.899998,-32.715752,21.705124,-54.314659,-54.008488,21.167395
1:28:18.400 PM 10/6/2016,15.905554,-33.063288,21.704086,-57.654874,-57.769436,21.099234
1:28:38.400 PM 10/6/2016,15.911110,-33.335345,21.611789,-56.171619,-56.284549,21.057409
1:28:58.402 PM 10/6/2016,15.916666,-33.562639,21.565204,-54.530712,-54.310657,21.041103
1:29:18.399 PM 10/6/2016,15.922220,-33.984887,21.651420,-57.908882,-58.151361,21.057236
1:29:38.400 PM 10/6/2016,15.927776,-34.171525,21.573203,-55.777682,-55.799710,20.967644
1:29:58.401 PM 10/6/2016,15.933332,-34.397909,21.394834,-54.939408,-54.712730,20.729680
1:30:18.401 PM 10/6/2016,15.938887,-34.749626,21.483277,-58.197975,-58.372004,20.796481
1:30:38.402 PM 10/6/2016,15.944443,-34.988507,21.508327,-55.560726,-55.573063,20.863467
1:30:58.400 PM 10/6/2016,15.949998,-35.175751,21.500127,-55.078641,-54.856765,20.887694
1:31:18.401 PM 10/6/2016,15.955554,-35.537669,21.523902,-58.239872,-58.465936,20.917311
1:31:38.399 PM 10/6/2016,15.961109,-35.735036,21.421671,-55.574643,-55.560616,20.805792
1:31:58.401 PM 10/6/2016,15.966665,-35.936351,21.385416,-55.379775,-55.126792,20.771948
1:32:18.401 PM 10/6/2016,15.972221,-36.270713,21.294790,-58.375641,-58.636342,20.734986
1:32:38.402 PM 10/6/2016,15.977777,-36.463521,21.374017,-55.352903,-55.377351,20.802195
1:32:58.400 PM 10/6/2016,15.983332,-36.611055,21.330988,-55.729442,-55.599355,20.803560
1:33:18.400 PM 10/6/2016,15.988887,-36.910718,21.366164,-58.288127,-58.585036,20.729157
1:33:38.400 PM 10/6/2016,15.994443,-37.081057,21.253051,-55.043174,-54.922495,20.617716
1:33:58.400 PM 10/6/2016,15.999998,-37.340989,21.319524,-56.116188,-56.083565,20.606118
1:34:18.402 PM 10/6/2016,16.005554,-37.599854,21.283018,-58.283680,-58.644390,20.633421
1:34:38.400 PM 10/6/2016,16.011109,-37.746051,21.198348,-54.900477,-54.847450,20.528260
1:34:58.400 PM 10/6/2016,16.016665,-37.929856,21.266270,-56.433689,-56.431544,20.556475
1:35:18.400 PM 10/6/2016,16.022221,-38.221054,21.250724,-58.204741,-58.500400,20.635966
1:35:38.404 PM 10/6/2016,16.027777,-38.365755,21.178451,-54.847389,-54.768269,20.578226
1:35:58.400 PM 10/6/2016,16.033332,-38.635192,21.181218,-56.773063,-56.745751,20.564887
1:36:18.400 PM 10/6/2016,16.038887,-38.824043,21.177458,-58.110882,-58.415299,20.479605
1:36:38.401 PM 10/6/2016,16.044443,-38.959179,21.157409,-54.813743,-54.637744,20.562156
1:36:58.401 PM 10/6/2016,16.049999,-39.171256,21.184457,-57.148713,-57.279045,20.562575
1:37:18.401 PM 10/6/2016,16.055554,-39.434743,21.225004,-57.703273,-58.065011,20.630876
1:37:38.401 PM 10/6/2016,16.061110,-39.536854,21.099610,-54.755917,-54.614976,20.486464
1:37:58.401 PM 10/6/2016,16.066665,-39.779790,21.152056,-57.630655,-57.689788,20.475889
1:38:18.399 PM 10/6/2016,16.072220,-39.995870,21.092117,-57.507708,-57.790070,20.390308
1:38:38.399 PM 10/6/2016,16.077776,-40.077928,21.038214,-54.673093,-54.507119,20.386571
1:38:58.400 PM 10/6/2016,16.083332,-40.322760,20.962804,-57.771206,-57.983350,20.381714
1:39:18.402 PM 10/6/2016,16.088888,-40.529245,21.017609,-57.350400,-57.655716,20.313146
1:39:38.400 PM 10/6/2016,16.094443,-40.584749,21.091233,-54.675805,-54.519366,20.500938
1:39:58.400 PM 10/6/2016,16.099998,-40.864267,21.074388,-57.702054,-57.936806,20.429738
1:40:18.400 PM 10/6/2016,16.105554,-41.126960,21.068615,-57.500425,-57.834304,20.550156
1:40:38.400 PM 10/6/2016,16.111110,-41.277441,21.058541,-54.865036,-54.765387,20.519150
1:40:58.400 PM 10/6/2016,16.116665,-41.484602,21.045395,-58.137535,-58.424400,20.546397
1:41:18.401 PM 10/6/2016,16.122221,-41.675473,21.105658,-57.249071,-57.519781,20.604527
1:41:38.400 PM 10/6/2016,16.127776,-41.740652,21.081862,-55.065559,-54.866530,20.617761
1:41:58.402 PM 10/6/2016,16.133332,-41.937719,21.136260,-58.352669,-58.612793,20.654560
1:42:18.401 PM 10/6/2016,16.138888,-42.106602,21.097439,-56.804228,-57.008494,20.706973
1:42:38.399 PM 10/6/2016,16.144443,-42.170931,21.226808,-55.112121,-54.986699,20.732679
1:42:58.399 PM 10/6/2016,16.149998,-42.452773,21.210219,-58.579773,-58.848443,20.742630
1:43:18.399 PM 10/6/2016,16.155554,-42.532948,21.251396,-56.476471,-56.707298,20.775823
1:43:38.413 PM 10/6/2016,16.161113,-42.661389,21.279949,-55.199394,-55.062864,20.865443
1:43:58.400 PM 10/6/2016,16.166665,-42.858703,21.293093,-58.711319,-59.103512,20.894896
1:44:18.402 PM 10/6/2016,16.172221,-42.957368,21.392708,-56.549779,-56.771475,20.876844
1:44:38.400 PM 10/6/2016,16.177776,-43.062705,21.385183,-55.368062,-55.243580,20.886711
1:44:58.401 PM 10/6/2016,16.183332,-43.220456,21.445921,-58.787224,-59.116485,20.944780
1:45:18.399 PM 10/6/2016,16.188887,-43.361573,21.421840,-56.412758,-56.571225,20.989447
1:45:38.399 PM 10/6/2016,16.194443,-43.466941,21.492373,-55.726728,-55.623908,21.038293
1:45:58.400 PM 10/6/2016,16.199998,-43.716757,21.463589,-58.791414,-59.228116,20.980105
1:46:18.400 PM 10/6/2016,16.205554,-43.821859,21.449940,-55.819379,-55.885086,20.873759
1:46:38.400 PM 10/6/2016,16.211109,-43.922206,21.464504,-56.410206,-56.383761,20.816519
1:46:58.400 PM 10/6/2016,16.216665,-44.247316,21.499941,-58.871690,-59.318517,20.919688
1:47:18.400 PM 10/6/2016,16.222221,-44.328680,21.351213,-55.380990,-55.385546,20.766171
1:47:38.405 PM 10/6/2016,16.227778,-44.335246,21.249380,-51.162049,-50.722980,20.678606
1:47:58.399 PM 10/6/2016,16.233332,-44.230942,21.376795,-47.714008,-46.934667,20.734435
1:48:18.400 PM 10/6/2016,16.238887,-44.092567,21.362494,-45.557677,-44.723377,20.683088
1:48:38.400 PM 10/6/2016,16.244443,-43.951984,21.329358,-43.738163,-42.894142,20.657471
1:48:58.409 PM 10/6/2016,16.250001,-43.810289,21.340260,-43.240383,-42.489935,20.576761
1:49:18.400 PM 10/6/2016,16.255554,-43.695513,21.267239,-42.477914,-41.914910,20.480298
1:49:38.399 PM 10/6/2016,16.261109,-43.595197,21.204088,-42.944308,-42.517719,20.282584
1:49:58.407 PM 10/6/2016,16.266667,-43.530546,21.210146,-44.810637,-44.759890,20.404425
1:50:18.399 PM 10/6/2016,16.272220,-43.400184,21.121645,-42.705547,-42.511221,20.336854
1:50:38.401 PM 10/6/2016,16.277776,-43.352720,21.138028,-44.445796,-44.501825,20.298447
1:50:58.401 PM 10/6/2016,16.283332,-43.255706,21.079254,-43.402057,-43.376967,20.290437
1:51:18.404 PM 10/6/2016,16.288888,-43.304852,21.051714,-47.229901,-47.527962,20.245256
1:51:38.400 PM 10/6/2016,16.294443,-43.221371,21.088837,-44.665295,-44.959946,20.294811
1:51:58.400 PM 10/6/2016,16.299998,-43.127265,21.065260,-43.649064,-43.618840,20.300952
1:52:18.400 PM 10/6/2016,16.305554,-43.077615,20.975626,-44.626018,-44.745690,20.225620
1:52:38.400 PM 10/6/2016,16.311110,-43.099206,21.101678,-46.508080,-46.860219,20.339088
1:52:58.399 PM 10/6/2016,16.316665,-43.025061,21.061163,-44.849314,-44.955754,20.371167
1:53:18.401 PM 10/6/2016,16.322221,-43.067942,21.061911,-46.599136,-47.053944,20.323383
1:53:38.401 PM 10/6/2016,16.327776,-43.041085,21.094297,-46.211629,-46.301786,20.380802
1:53:58.401 PM 10/6/2016,16.333332,-43.125189,20.958652,-46.566355,-46.787947,20.288326
1:54:18.399 PM 10/6/2016,16.338887,-43.214434,20.924215,-47.184791,-47.450811,20.286252
1:54:38.400 PM 10/6/2016,16.344443,-43.172064,20.904926,-45.200905,-45.348979,20.240363
1:54:58.400 PM 10/6/2016,16.349998,-43.183963,20.903534,-47.307665,-47.536489,20.220651
1:55:18.401 PM 10/6/2016,16.355554,-43.122141,20.919886,-45.609228,-45.733493,20.161173
1:55:38.401 PM 10/6/2016,16.361110,-43.133120,20.957859,-45.836055,-46.056321,20.228977
1:55:58.439 PM 10/6/2016,16.366676,-43.123777,20.923600,-45.787718,-45.836351,20.163244
1:56:18.401 PM 10/6/2016,16.372221,-43.113948,20.929399,-44.957228,-45.131863,20.188523
1:56:38.399 PM 10/6/2016,16.377776,-43.068715,20.912220,-44.601782,-44.535894,20.263877
1:56:58.399 PM 10/6/2016,16.383332,-43.066497,21.001070,-45.489990,-45.600666,20.308627
1:57:18.399 PM 10/6/2016,16.388887,-43.047528,20.921010,-45.229009,-45.407619,20.197717
1:57:38.401 PM 10/6/2016,16.394443,-43.005926,20.927965,-43.632491,-43.647979,20.181327
1:57:58.401 PM 10/6/2016,16.399999,-43.076448,20.904210,-47.108638,-47.443028,20.255188
1:58:18.403 PM 10/6/2016,16.405555,-43.090599,20.880279,-46.292453,-46.590535,20.270451
1:58:38.401 PM 10/6/2016,16.411110,-43.091863,20.901574,-44.630631,-44.721954,20.203047
1:58:58.400 PM 10/6/2016,16.416665,-43.186672,20.922048,-47.471002,-47.894607,20.255686
1:59:18.400 PM 10/6/2016,16.422221,-43.183963,20.824360,-44.325286,-44.347651,20.173187
1:59:38.400 PM 10/6/2016,16.427776,-43.212511,20.824100,-46.398953,-46.596753,20.215542
1:59:58.401 PM 10/6/2016,16.433332,-43.178029,20.883887,-45.192053,-45.356165,20.221086
2:00:18.401 PM 10/6/2016,16.438887,-43.071321,20.912404,-43.156633,-43.057582,20.163537
2:00:38.401 PM 10/6/2016,16.444443,-43.141799,20.859177,-46.130024,-46.514340,20.052561
2:00:58.399 PM 10/6/2016,16.449998,-43.147750,20.943235,-45.881130,-46.237893,20.223365
2:01:18.406 PM 10/6/2016,16.455556,-43.234725,20.866672,-47.736458,-48.274104,20.135477
2:01:38.400 PM 10/6/2016,16.461110,-43.162883,20.895009,-44.445621,-44.525001,20.283169
2:01:58.400 PM 10/6/2016,16.466665,-43.156661,20.954155,-44.943304,-45.092485,20.248233
2:02:18.401 PM 10/6/2016,16.472221,-43.185763,20.907214,-45.412117,-45.448268,20.238876
2:02:38.401 PM 10/6/2016,16.477776,-43.100228,20.958682,-43.788413,-43.821728,20.333504
2:02:58.401 PM 10/6/2016,16.483332,-43.162118,20.967574,-43.755227,-43.787486,20.301304
2:03:18.400 PM 10/6/2016,16.488887,-43.179696,20.793428,-44.403419,-44.395168,20.167203
2:03:38.400 PM 10/6/2016,16.494443,-43.269647,20.814083,-45.530195,-45.911463,20.303781
2:03:58.400 PM 10/6/2016,16.499998,-43.255711,21.026666,-46.379653,-46.786863,20.450342
2:04:18.401 PM 10/6/2016,16.505554,-43.195988,21.059948,-45.119074,-45.273792,20.362903
2:04:38.399 PM 10/6/2016,16.511109,-43.098977,21.057167,-43.038471,-42.997609,20.334447
2:04:58.400 PM 10/6/2016,16.516665,-43.105129,21.018019,-44.213753,-44.397987,20.320754
2:05:18.400 PM 10/6/2016,16.522221,-43.175866,20.982068,-46.545507,-46.953961,20.430400
2:05:38.400 PM 10/6/2016,16.527776,-43.090067,21.007207,-43.765290,-43.849402,20.491873
2:05:58.401 PM 10/6/2016,16.533332,-43.117914,21.102660,-45.632615,-45.845191,20.462021
2:06:18.399 PM 10/6/2016,16.538887,-43.071015,21.139524,-43.371177,-43.469600,20.461593
2:06:38.400 PM 10/6/2016,16.544443,-43.078306,21.161429,-44.783774,-45.047423,20.503409
2:06:58.407 PM 10/6/2016,16.550000,-43.083153,21.081960,-44.947962,-45.235272,20.423518
2:07:18.401 PM 10/6/2016,16.555554,-43.080758,21.195989,-45.079937,-45.300229,20.523391
2:07:38.411 PM 10/6/2016,16.561113,-43.179331,21.181974,-46.303149,-46.649862,20.506652
2:07:58.399 PM 10/6/2016,16.566665,-43.197340,21.076639,-44.472610,-44.639958,20.424105
2:08:18.399 PM 10/6/2016,16.572220,-43.163337,21.123839,-44.150992,-44.356737,20.435422
2:08:38.399 PM 10/6/2016,16.577776,-43.112441,21.171780,-45.001545,-45.188809,20.431905
2:08:58.401 PM 10/6/2016,16.583332,-43.099123,21.140127,-44.529280,-44.730485,20.358500
2:09:18.400 PM 10/6/2016,16.588887,-43.097621,21.024530,-44.670190,-44.888408,20.311155
2:09:38.400 PM 10/6/2016,16.594443,-43.053542,20.987423,-44.134330,-44.122847,20.241956
2:09:58.400 PM 10/6/2016,16.599998,-43.037668,21.062572,-44.275488,-44.426207,20.251575
2:10:18.400 PM 10/6/2016,16.605554,-43.042676,21.071418,-45.154094,-45.450349,20.294061
2:10:38.400 PM 10/6/2016,16.611110,-43.013275,20.960774,-44.841647,-45.100651,20.178250
2:10:58.400 PM 10/6/2016,16.616665,-43.115449,21.036868,-47.312949,-47.781570,20.271558
2:11:18.401 PM 10/6/2016,16.622221,-43.037155,21.067731,-44.260674,-44.344008,20.326905
2:11:38.401 PM 10/6/2016,16.627776,-43.107439,20.986868,-46.550937,-46.797871,20.085106
2:11:58.402 PM 10/6/2016,16.633332,-43.047035,20.993011,-43.609568,-43.732817,20.075998
2:12:18.400 PM 10/6/2016,16.638887,-43.205075,20.828216,-45.795199,-46.089335,20.021299
2:12:38.400 PM 10/6/2016,16.644443,-43.185639,20.844767,-44.908819,-44.935996,20.061160
2:12:58.400 PM 10/6/2016,16.649998,-43.179266,20.881767,-45.516507,-45.695168,20.128545
2:13:18.400 PM 10/6/2016,16.655554,-43.191770,20.853189,-45.960483,-46.358465,20.051416
2:13:38.401 PM 10/6/2016,16.661110,-43.143029,20.840352,-45.316995,-45.409345,19.968863
2:13:58.401 PM 10/6/2016,16.666665,-43.108369,20.840321,-44.236323,-44.210276,19.951040
2:14:18.401 PM 10/6/2016,16.672221,-43.151997,20.793443,-45.895416,-46.271362,19.963558
2:14:38.403 PM 10/6/2016,16.677777,-43.165296,20.745280,-45.758959,-46.017641,19.844065
2:14:58.401 PM 10/6/2016,16.683332,-43.068100,20.672638,-42.837791,-42.808788,19.779053
2:15:18.410 PM 10/6/2016,16.688890,-43.153183,20.670336,-46.057393,-46.409398,19.840067
2:15:38.400 PM 10/6/2016,16.694443,-43.181579,20.711860,-46.298767,-46.686935,19.901610
2:15:58.401 PM 10/6/2016,16.699999,-43.200791,20.693320,-45.615416,-45.855619,19.839724
2:16:18.401 PM 10/6/2016,16.705554,-43.173639,20.680634,-44.948766,-45.065085,19.792171
2:16:38.400 PM 10/6/2016,16.711109,-43.352460,20.534514,-46.429012,-46.696935,19.756369
2:16:58.400 PM 10/6/2016,16.716665,-43.324148,20.475300,-45.094293,-45.352019,19.672806
2:17:18.400 PM 10/6/2016,16.722221,-43.255004,20.492196,-44.042640,-44.012546,19.696885
2:17:38.400 PM 10/6/2016,16.727776,-43.254246,20.520656,-45.882874,-46.188900,19.665005
2:17:58.401 PM 10/6/2016,16.733332,-43.180802,20.533778,-43.813021,-43.962906,19.731471
2:18:18.401 PM 10/6/2016,16.738887,-43.164238,20.510642,-45.203690,-45.514401,19.688916
2:18:38.399 PM 10/6/2016,16.744442,-43.136176,20.495136,-46.401957,-46.733100,19.616100
2:18:58.400 PM 10/6/2016,16.749998,-43.122248,20.506317,-44.577413,-44.848710,19.684023
2:19:18.400 PM 10/6/2016,16.755554,-43.121651,20.521824,-46.302438,-46.537609,19.622273
2:19:38.400 PM 10/6/2016,16.761110,-43.103266,20.479621,-45.826739,-46.141577,19.652607
2:19:58.400 PM 10/6/2016,16.766665,-43.120829,20.434117,-46.504413,-47.030282,19.656835
2:20:18.400 PM 10/6/2016,16.772221,-43.121106,20.430019,-45.609790,-45.682988,19.642380
2:20:38.400 PM 10/6/2016,16.777776,-43.220108,20.374114,-46.741076,-47.024835,19.614530
2:20:58.400 PM 10/6/2016,16.783332,-43.184675,20.429774,-46.306338,-46.543609,19.616481
2:21:18.400 PM 10/6/2016,16.788887,-43.113976,20.476165,-44.222017,-44.253171,19.807326
2:21:38.400 PM 10/6/2016,16.794443,-43.152294,20.469697,-46.548791,-46.942699,19.794044
2:21:58.400 PM 10/6/2016,16.799998,-43.138452,20.419679,-46.954326,-47.286139,19.806232
2:22:18.400 PM 10/6/2016,16.805554,-43.061692,20.540131,-46.053701,-46.215133,19.834475
2:22:38.399 PM 10/6/2016,16.811109,-43.063495,20.526674,-46.876756,-47.231927,19.895097
2:22:58.400 PM 10/6/2016,16.816665,-42.984067,20.567652,-45.387832,-45.406553,19.974822
2:23:18.400 PM 10/6/2016,16.822221,-42.989939,20.637874,-47.597335,-47.927411,20.058487
2:23:38.401 PM 10/6/2016,16.827776,-43.028475,20.740011,-47.988463,-48.274391,20.130440
2:23:58.401 PM 10/6/2016,16.833332,-43.059956,20.648181,-45.769145,-45.902988,20.127203
2:24:18.399 PM 10/6/2016,16.838887,-43.187415,20.716342,-48.217460,-48.499214,20.234468
2:24:38.400 PM 10/6/2016,16.844443,-43.139414,20.698945,-46.187548,-46.300317,20.165938
2:24:58.400 PM 10/6/2016,16.849998,-43.010260,20.736967,-43.279068,-43.058683,20.131837
2:25:18.401 PM 10/6/2016,16.855554,-43.039752,20.841726,-46.880111,-47.094174,20.236746
2:25:38.401 PM 10/6/2016,16.861110,-43.008506,20.793619,-46.873028,-47.095425,20.106083
2:25:58.401 PM 10/6/2016,16.866665,-42.989936,20.803197,-46.805738,-46.969049,20.094353
2:26:18.401 PM 10/6/2016,16.872221,-42.990224,20.849925,-47.959097,-48.313899,20.142470
2:26:38.399 PM 10/6/2016,16.877776,-43.001939,20.838972,-48.717014,-49.115679,20.134514
2:26:58.400 PM 10/6/2016,16.883332,-42.981046,20.948674,-47.367821,-47.681339,20.183501
2:27:18.399 PM 10/6/2016,16.888887,-42.998627,20.881240,-47.694002,-47.847914,20.160688
2:27:38.400 PM 10/6/2016,16.894443,-43.090613,20.754200,-47.212632,-47.466628,20.036725
2:27:58.400 PM 10/6/2016,16.899998,-43.151331,20.778504,-48.401547,-48.631144,20.032644
2:28:18.400 PM 10/6/2016,16.905554,-43.206722,20.694095,-49.053780,-49.482039,19.955120
2:28:38.401 PM 10/6/2016,16.911110,-43.178375,20.790353,-47.725935,-47.874903,19.968875
2:28:58.399 PM 10/6/2016,16.916665,-43.137243,20.823407,-46.334051,-46.247538,20.009072
2:29:18.399 PM 10/6/2016,16.922220,-43.173270,20.787399,-48.697670,-48.970073,20.106792
2:29:38.399 PM 10/6/2016,16.927776,-43.160042,20.833071,-49.241400,-49.583442,20.108963
2:29:58.400 PM 10/6/2016,16.933332,-43.110134,20.801202,-47.275837,-47.415725,19.972228
2:30:18.400 PM 10/6/2016,16.938887,-43.077987,20.759816,-48.245572,-48.414811,19.900668
2:30:38.401 PM 10/6/2016,16.944443,-43.078273,20.788368,-47.806491,-47.898299,19.966929
2:30:58.401 PM 10/6/2016,16.949999,-43.205581,20.731360,-49.657493,-49.998104,19.915470
2:31:18.399 PM 10/6/2016,16.955554,-43.238984,20.670150,-47.730389,-47.910627,19.818542
2:31:38.399 PM 10/6/2016,16.961109,-43.225305,20.647103,-48.420586,-48.579534,19.784361
2:31:58.399 PM 10/6/2016,16.966665,-43.170974,20.602238,-47.131786,-47.229839,19.733364
2:32:18.400 PM 10/6/2016,16.972220,-43.191452,20.600494,-48.015449,-48.240804,19.831539
2:32:38.401 PM 10/6/2016,16.977776,-43.182674,20.600493,-47.375584,-47.551638,19.738484
2:32:58.401 PM 10/6/2016,16.983332,-43.153875,20.586059,-47.076565,-47.225692,19.750291
2:33:18.401 PM 10/6/2016,16.988888,-43.055040,20.641250,-47.093458,-47.143735,19.791811
2:33:38.399 PM 10/6/2016,16.994443,-43.109284,20.580762,-48.973340,-49.429633,19.689016
2:33:58.400 PM 10/6/2016,16.999998,-43.083932,20.565509,-48.612605,-48.792767,19.719701
2:34:18.400 PM 10/6/2016,17.005554,-43.059878,20.558874,-48.176233,-48.375884,19.749973
2:34:38.401 PM 10/6/2016,17.011110,-43.128824,20.513838,-50.171280,-50.618144,19.665260
2:34:58.401 PM 10/6/2016,17.016665,-43.187867,20.418130,-48.137938,-48.299848,19.607671
2:35:18.401 PM 10/6/2016,17.022221,-43.228821,20.347290,-47.757445,-47.892788,19.521044
2:35:38.401 PM 10/6/2016,17.027776,-43.236786,20.391374,-47.513325,-47.654723,19.437745
2:35:58.400 PM 10/6/2016,17.033332,-43.221433,20.396760,-48.411540,-48.626527,19.536177
2:36:18.400 PM 10/6/2016,17.038887,-43.287477,20.289843,-50.169105,-50.598597,19.438613
2:36:38.400 PM 10/6/2016,17.044443,-43.259695,20.363431,-47.967967,-48.153639,19.457600
2:36:58.401 PM 10/6/2016,17.049999,-43.198615,20.279232,-46.811761,-46.752132,19.463318
2:37:18.403 PM 10/6/2016,17.055555,-43.213261,20.246995,-47.977016,-48.212749,19.392463
2:37:38.400 PM 10/6/2016,17.061109,-43.170157,20.317877,-48.012655,-48.138781,19.462951
2:37:58.400 PM 10/6/2016,17.066665,-43.084545,20.349571,-46.172340,-46.237767,19.476026
2:38:18.400 PM 10/6/2016,17.072221,-43.064761,20.265399,-47.028410,-47.075392,19.437481
2:38:38.401 PM 10/6/2016,17.077777,-43.065272,20.232793,-47.669622,-47.933432,19.316076
2:38:58.399 PM 10/6/2016,17.083332,-43.167593,20.159516,-47.448542,-47.689459,19.350308
2:39:18.400 PM 10/6/2016,17.088887,-43.211612,20.152144,-48.888571,-49.210732,19.367369
2:39:38.400 PM 10/6/2016,17.094443,-43.222608,20.155930,-47.911498,-48.223667,19.341387
2:39:58.403 PM 10/6/2016,17.099999,-43.103902,20.135041,-45.355517,-45.209471,19.395154
2:40:18.401 PM 10/6/2016,17.105554,-43.122996,20.208585,-47.223356,-47.436946,19.491378
2:40:38.399 PM 10/6/2016,17.111109,-43.127545,20.211250,-48.808176,-49.168575,19.498526
2:40:58.400 PM 10/6/2016,17.116665,-43.036856,20.314907,-46.130108,-46.290036,19.533255
2:41:18.402 PM 10/6/2016,17.122221,-42.995774,20.310015,-46.517300,-46.669652,19.627264
2:41:38.401 PM 10/6/2016,17.127776,-42.901324,20.351804,-44.140489,-43.960458,19.691058
2:41:58.400 PM 10/6/2016,17.133332,-42.948864,20.330861,-48.132182,-48.484194,19.642771
2:42:18.400 PM 10/6/2016,17.138887,-43.122147,20.267032,-49.191763,-49.583066,19.677237
2:42:38.401 PM 10/6/2016,17.144443,-43.099228,20.295484,-47.453381,-47.650790,19.714686
2:42:58.399 PM 10/6/2016,17.149998,-43.119055,20.362409,-49.245555,-49.589743,19.788734
2:43:18.399 PM 10/6/2016,17.155554,-43.129581,20.367943,-49.243296,-49.517101,19.815091
2:43:38.401 PM 10/6/2016,17.161110,-43.073234,20.403893,-46.942920,-47.074196,19.807236
2:43:58.400 PM 10/6/2016,17.166665,-43.043990,20.478488,-48.269027,-48.436499,19.891500
2:44:18.399 PM 10/6/2016,17.172220,-43.073693,20.498648,-48.733684,-48.961488,19.968782
2:44:38.401 PM 10/6/2016,17.177776,-43.026251,20.565375,-48.063379,-48.234067,19.905298
2:44:58.403 PM 10/6/2016,17.183333,-43.092347,20.484782,-47.924405,-48.173440,19.839147
2:45:18.399 PM 10/6/2016,17.188887,-43.127414,20.539330,-48.410337,-48.434376,19.915525
2:45:38.402 PM 10/6/2016,17.194443,-43.111036,20.515589,-47.445549,-47.638899,19.929999
2:45:58.399 PM 10/6/2016,17.199998,-43.146113,20.629053,-49.318396,-49.651066,19.990955
2:46:18.400 PM 10/6/2016,17.205554,-43.107286,20.590265,-47.456186,-47.603408,19.956914
2:46:38.400 PM 10/6/2016,17.211109,-43.135039,20.559752,-48.575480,-48.729095,19.841534
2:46:58.400 PM 10/6/2016,17.216665,-43.094571,20.574994,-47.247231,-47.270762,19.858874
2:47:18.400 PM 10/6/2016,17.222221,-43.108194,20.544069,-47.434254,-47.558831,19.927786
2:47:38.400 PM 10/6/2016,17.227776,-43.060461,20.547323,-47.274219,-47.342583,19.846702
2:47:58.400 PM 10/6/2016,17.233332,-43.059090,20.702571,-49.177738,-49.327631,19.979986
2:48:18.401 PM 10/6/2016,17.238887,-43.001604,20.700920,-48.874989,-49.131051,19.956360
2:48:38.401 PM 10/6/2016,17.244443,-43.062321,20.590982,-46.538605,-46.541512,19.881350
